region_name,region_code,country_name,country_code,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,reporting_pop,reporting_pce,distribution_type,spl
Europe & Central Asia,ECA,Russian Federation,RUS,national,HBS,national,2016,consumption,2,2015 - 2020,2.15,0.000271932988,7.197651e-05,3.4162534e-05,22.523245625141,17.356579174595,0.368484993358,0.028452518646,0.041782743111,0.051504850599,0.06080553106,0.071313536822,0.083337541555,0.098715950576,0.120553752274,0.157386406899,0.286147168457,144342397,4772.84033203125,micro,9.828289587298
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2016,income,3,2014 - 2021,2.15,0.002519936005,0.000989787846,0.000545689305,32.523997081238,26.097114885729,0.367203022581,0.022983441685,0.039364835377,0.051224117876,0.062429325811,0.074108607377,0.087323219348,0.103991332007,0.126589352589,0.161695257912,0.270290510016,144342397,4772.84033203125,micro,14.198557442864
Europe & Central Asia,ECA,Russian Federation,RUS,national,HBS,national,2017,consumption,2,2015 - 2020,2.15,0.000334316932,6.8825217e-05,2.25995e-05,22.569801118994,17.135622243591,0.372390709646,0.028639407402,0.041861487873,0.051461666111,0.060516616553,0.070426109589,0.082893329637,0.097118337536,0.119406037789,0.157422200357,0.290254807151,144496739,4943.89453125,micro,9.717811121796
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2017,income,3,2014 - 2021,2.15,0.002639096593,0.00119033329,0.000762394412,31.511515626775,25.777951333586,0.354539877865,0.02424501351,0.041135706238,0.053098141838,0.064227719723,0.075831311114,0.088698801201,0.104140802016,0.125704274865,0.160944545487,0.261973684008,144496739,4943.89453125,micro,14.038975666793
Europe & Central Asia,ECA,Russian Federation,RUS,national,HBS,national,2018,consumption,2,2015 - 2020,2.15,0.000291922085,4.7674895e-05,1.4813809e-05,22.866002028919,17.301935828436,0.374730062328,0.028911317974,0.042044674086,0.05121984267,0.060412627225,0.070284525205,0.081975913168,0.096749774142,0.117166227217,0.152418151009,0.298816947304,144477859,5152.97607421875,micro,9.800967914218
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2018,income,3,2014 - 2021,2.15,0.001487979819,0.000624842711,0.000375899456,32.199025747918,26.29940413304,0.352801215531,0.025628310248,0.041533782177,0.053057658701,0.063879337043,0.075513840076,0.088552889384,0.103905995803,0.124848273374,0.159984870562,0.263095042632,144477859,5152.97607421875,micro,14.29970206652
Europe & Central Asia,ECA,Russian Federation,RUS,national,HBS,national,2019,consumption,2,2015 - 2020,2.15,0.00030398079,3.0072036e-05,5.219808e-06,23.806098495306,17.952983113662,0.37736861985,0.02890799028,0.041655092453,0.050969338361,0.060165536682,0.07005378924,0.081588787784,0.096857932599,0.11709455797,0.150912472623,0.301794502008,144406261,5348.78271484375,micro,10.126491556831
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2019,income,3,2014 - 2021,2.15,0.001968749412,0.000736150863,0.000405720908,32.668613763006,26.503735672768,0.356744629285,0.025253386667,0.041542989609,0.053109489633,0.063691151115,0.075010601392,0.08772133283,0.103179686113,0.12358092194,0.157970844249,0.268939596451,144406261,5348.78271484375,micro,14.401867836384
Europe & Central Asia,ECA,Russian Federation,RUS,national,HBS,national,2020,consumption,2,2015 - 2020,2.15,0.000102984381,1.3743328e-05,3.425057e-06,22.628477963471,17.481529432191,0.36068242064,0.030704315979,0.043976582153,0.053248978139,0.062349329556,0.072007579022,0.082992421916,0.097297353513,0.117098903502,0.149948511296,0.290376024924,144073139,5044.00341796875,micro,9.890764716096
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2020,income,3,2014 - 2021,2.15,0.000911019891,0.000332259411,0.000170579778,32.614949127766,26.682594595624,0.337148953747,0.02870519231,0.044929085501,0.055576057986,0.065690236036,0.07625458163,0.088344351001,0.103528033037,0.123772509305,0.155912050781,0.257287902414,144073139,5044.00341796875,micro,14.491297297812
Europe & Central Asia,ECA,Russian Federation,RUS,national,VNDN,national,2021,income,3,2014 - 2021,2.15,0.001847526727,0.00077193521,0.000461951414,33.139602038356,26.681410985812,0.35144218744,0.026857099017,0.042608328943,0.053544174747,0.064041231492,0.074949309989,0.0871584147,0.10317790632,0.124094910066,0.157271875168,0.266296749558,144130482,5540.84814453125,micro,14.490705492906
Sub-Saharan Africa,SSA,Rwanda,RWA,rural,ENBCM,rural,1984,consumption,0,1984,2.15,0.58591,0.171547154436,0.065193587644,2.336094803051,1.939774464925,0.288985946701,0.044049414886,0.05293296865,0.061290736882,0.069610680149,0.078369464631,0.088182737421,0.100075768345,0.116245933654,0.143396115303,0.245846180078,5852230,247.410293602432,micro,2.15
Sub-Saharan Africa,SSA,Rwanda,RWA,national,EICV-I,national,2000,consumption,1,2000 - 2016,2.15,0.752136047935,0.360014558842,0.209910177852,2.112933209557,1.315151310156,0.485183814209,0.020127770039,0.032004195476,0.040187853217,0.048495086356,0.057267785728,0.068431793085,0.082265669623,0.102483792783,0.140808177908,0.407927875785,8153290,316.487788415295,micro,2.15
Sub-Saharan Africa,SSA,Rwanda,RWA,national,EICV-II,national,2005,consumption,1,2000 - 2016,2.15,0.660517451521,0.29329131061,0.163977720602,2.737685961575,1.585396792248,0.520198662532,0.017336803653,0.028194844315,0.036664462702,0.044647564908,0.053537418777,0.063247591191,0.077587067276,0.098769245871,0.141333280028,0.43868172128,9209124,374.1189448437,micro,2.15
Sub-Saharan Africa,SSA,Rwanda,RWA,national,EICV-III,national,2010,consumption,1,2000 - 2016,2.15,0.592051563742,0.228422955396,0.113543403864,2.910269935831,1.836187623291,0.472218395529,0.022897839557,0.033516038703,0.041435514064,0.049587824065,0.058392715269,0.068793941304,0.08229547624,0.102558713467,0.142796063269,0.397725874063,10531388,463.496708868766,micro,2.15
Sub-Saharan Africa,SSA,Rwanda,RWA,national,EICV-IV,national,2013,consumption,1,2000 - 2016,2.15,0.537471879536,0.187396371139,0.087962314314,3.102034316239,2.03977242047,0.451114949439,0.024103225691,0.035535797617,0.044013131997,0.052478558794,0.061210546729,0.071147614231,0.084925885403,0.104710096048,0.142579880057,0.379295263435,11301675,520.888521327725,micro,2.169886210235
Sub-Saharan Africa,SSA,Rwanda,RWA,national,EICV-V,national,2016,consumption,1,2000 - 2016,2.15,0.520053934004,0.183475701627,0.086239295706,3.086808314663,2.073804885236,0.437094544562,0.024365410568,0.035874956999,0.044754492633,0.053355349587,0.062356910139,0.073258507883,0.087895557337,0.109918354747,0.151938759603,0.356281700502,12161467,601.96753894474,micro,2.186902442618
Sub-Saharan Africa,SSA,Sudan,SDN,national,NBHS,national,2009,consumption,0,2009,2.15,0.185761689154,0.051904772759,0.021703457347,4.674122237088,3.772370038574,0.353951289488,0.026396085937,0.041834769421,0.052743717388,0.06377745918,0.074954240309,0.087863962769,0.103725853558,0.12497454273,0.15689766723,0.266831701478,32948155,1689.0830078125,micro,3.036185019287
Sub-Saharan Africa,SSA,Sudan,SDN,national,NBHS,national,2014,consumption,1,2014,2.15,0.152630599415,0.036124975733,0.012882368612,4.563757668338,3.661623371308,0.342427323006,0.031747031032,0.046554339537,0.056013917447,0.06465156893,0.074674874459,0.086294094016,0.099657078434,0.116864785579,0.145786640253,0.277755670313,37003245,1882.14343261719,micro,2.980811685654
Sub-Saharan Africa,SSA,Senegal,SEN,national,EP,national,1991,consumption,0,1991,2.15,0.70099,0.379351922658,0.247406972365,2.263956176661,1.30287019115,0.540401584075,0.013716221577,0.02146669437,0.030065667332,0.039770641116,0.0511228859,0.065046544126,0.083320879938,0.110047930911,0.158368566087,0.427073968641,7809345,730.43445022201,group,2.15
Sub-Saharan Africa,SSA,Senegal,SEN,national,ESAM,national,1994,consumption,1,1994,2.15,0.60327,0.231136608937,0.113427536179,2.449804801027,1.819912853297,0.392451966194,0.029012317091,0.038870877378,0.048436525759,0.058187720491,0.068652309234,0.080570241073,0.095231876204,0.115477557874,0.150199644083,0.315360930813,8488172,694.333497718669,group,2.15
Sub-Saharan Africa,SSA,Senegal,SEN,national,ESAM-II,national,2001,consumption,2,2001,2.15,0.524407087564,0.182037780627,0.083167556165,2.934368136468,2.065889247442,0.412294355568,0.027184754417,0.038515442745,0.046914338492,0.055586037838,0.065149801964,0.077141589848,0.092403565509,0.113169032752,0.149552761113,0.334382675321,10013333,824.105992115512,micro,2.182944623721
Sub-Saharan Africa,SSA,Senegal,SEN,national,ESPS-I,national,2005,consumption,3,2005 - 2011,2.15,0.410617539829,0.139270083211,0.065486966642,3.315854978347,2.503588230143,0.392127104752,0.024047926184,0.038405303703,0.048208638512,0.058499931735,0.069331680642,0.082441987143,0.098706574644,0.123172604296,0.156802884577,0.300382468563,11205520,841.389787254668,micro,2.401794115071
Sub-Saharan Africa,SSA,Senegal,SEN,national,ESPS-II,national,2011,consumption,3,2005 - 2011,2.15,0.409843654212,0.143167429872,0.068013732661,3.364430500703,2.498918583523,0.402741129519,0.023112181884,0.037572001396,0.046775226506,0.056719432243,0.06849901771,0.081116138526,0.096470943154,0.120539891809,0.158773070583,0.310422096188,12979106,860.066321815547,micro,2.399459291761
Sub-Saharan Africa,SSA,Senegal,SEN,national,EHCVM,national,2018,consumption,4,2018 - 2021,2.15,0.092225657019,0.017643093517,0.005500125905,5.981558480486,4.433556210338,0.383147842399,0.029631698134,0.041065681061,0.049666162333,0.058766869889,0.068824349804,0.080563887209,0.096128337712,0.115943955016,0.151656908536,0.307752150308,15787845,958.711288349832,micro,3.366778105169
Sub-Saharan Africa,SSA,Senegal,SEN,national,EHCVM,national,2021,consumption,4,2018 - 2021,2.15,0.099268217364,0.018859540209,0.005771575785,5.774327149031,4.464660536027,0.361577212421,0.030213758975,0.042889958975,0.053011571167,0.062158444354,0.072389209351,0.083631469258,0.098073951963,0.118420404226,0.150928821183,0.288282410547,17188927,968.730341319781,micro,3.382330268014
East Asia & Pacific,EAP,Solomon Islands,SLB,national,HIES,national,2005,consumption,0,2005,2.15,0.506165018147,0.200499073314,0.10507777917,3.209178399898,2.131038513143,0.460881478844,0.01867876379,0.031169931358,0.040518400074,0.050002325939,0.060360837463,0.072971093898,0.090050508289,0.116276327129,0.162581939203,0.357389872857,487958,1181.21151069489,micro,2.215519256571
East Asia & Pacific,EAP,Solomon Islands,SLB,national,HIES,national,2012,consumption,1,2012,2.15,0.265648855951,0.073341357184,0.029767259103,4.024132832482,3.103404028723,0.370549269732,0.02757647281,0.04219010785,0.051975230961,0.061735631028,0.072213077102,0.08282670807,0.097387828298,0.118013812199,0.153639010436,0.292442121244,579298,1343.26096887892,micro,2.701702014361
Sub-Saharan Africa,SSA,Sierra Leone,SLE,national,SLIHS,national,2003,consumption,1,2003 - 2018,2.15,0.613319789963,0.238947072481,0.118608169032,2.467857407449,1.778999895443,0.4016734439,0.026736594187,0.039316030497,0.047860183908,0.056517912389,0.066313001485,0.078027809695,0.093010627315,0.114880862559,0.158135677554,0.319201300411,5396512,428.469557057466,micro,2.15
Sub-Saharan Africa,SSA,Sierra Leone,SLE,national,SLIHS,national,2011,consumption,1,2003 - 2018,2.15,0.386981292807,0.105938667014,0.041493613202,3.189016546114,2.510579852023,0.340301572099,0.032556309132,0.04649270322,0.055138746071,0.06413513754,0.073420890221,0.084812525261,0.098909015539,0.120297489842,0.155124946495,0.269112236678,6612385,530.136193794825,micro,2.405289926012
Sub-Saharan Africa,SSA,Sierra Leone,SLE,national,SLIHS,national,2018,consumption,1,2003 - 2018,2.15,0.260620341212,0.060404309785,0.020104110207,3.885994758315,2.959349693996,0.356901775592,0.033523046031,0.045461529781,0.054208558452,0.062495698048,0.07105527985,0.081632959332,0.095308841586,0.114481295491,0.147890017423,0.293942774007,7861281,568.940691898999,micro,2.629674846998
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1989,income,0,1989 - 1999,2.15,0.19428,0.102864436847,0.071190261673,7.926115080734,5.693996193788,0.487154723801,0.005913367362,0.020459131347,0.035158408913,0.04940067866,0.064094803006,0.080307381066,0.099729894233,0.125927021452,0.169799513914,0.349209800048,5270825,1690.65381123656,group,3.996998096894
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1991,income,0,1989 - 1999,2.15,0.22060561822,0.104694183814,0.069018081751,7.718130916295,4.718075503163,0.537936460021,0.006605717524,0.020146861585,0.03135648467,0.04280417459,0.05459536698,0.068694354351,0.086747062629,0.113788613306,0.161854207276,0.41340715709,5461070,2084.65494034974,micro,3.509037751582
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1995,income,0,1989 - 1999,2.15,0.132593008517,0.05630900072,0.033704442016,8.887349729235,5.837604342582,0.498481673838,0.011309133955,0.026130462457,0.036589783368,0.047144672481,0.058859836891,0.072348935844,0.089218124628,0.1130695514,0.1573695909,0.387959908075,5748195,2540.50128728542,micro,4.068802171291
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1996,income,0,1989 - 1999,2.15,0.152622664636,0.061985794938,0.03594602337,8.860215293546,5.663347282416,0.509581215351,0.010807667107,0.023947291757,0.035064606656,0.045586085133,0.057103015364,0.070516918204,0.087803928018,0.114411916556,0.161285794249,0.393472776956,5797140,2559.22845666092,micro,3.981673641208
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1998,income,0,1989 - 1999,2.15,0.210310435826,0.112239548451,0.077974045433,9.001979166784,5.643103568777,0.54378500816,0.004687069952,0.016332799967,0.028920530822,0.04145573832,0.055086065617,0.070990053154,0.089998013113,0.118199399339,0.169418335971,0.404911993744,5885083,2535.60123698248,micro,3.971551784388
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,1999,income,0,1989 - 1999,2.15,0.172511738039,0.089217908928,0.062014749351,9.397496002918,5.951741635817,0.520807368812,0.005843461074,0.020033481526,0.032386171268,0.044226472045,0.056598734458,0.072177818694,0.092337909755,0.120045856137,0.170183695405,0.386166399638,5923852,2583.49592422367,micro,4.125870817908
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2000,income,1,2000 - 2022,2.15,0.129429344858,0.053920887125,0.031284281501,10.629800876221,6.711727312537,0.514637803634,0.009829667015,0.022364549571,0.033464874269,0.044463125852,0.056492735315,0.070633173534,0.088858601591,0.11647083982,0.167696242835,0.389726190197,5958482,2626.38751094821,micro,4.505863656268
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2001,income,1,2000 - 2022,2.15,0.141046410244,0.062744634358,0.037858657671,10.176870589689,6.441902458977,0.51347455203,0.008994779294,0.022020368425,0.033064309619,0.044412841995,0.056877877061,0.071456210337,0.090489693187,0.118206932791,0.168541847724,0.385935139567,5988095,2648.20933029634,micro,4.370951229488
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2002,income,1,2000 - 2022,2.15,0.147288670229,0.06494025396,0.039258033202,10.263897744935,6.446984740369,0.518516999635,0.008632780299,0.021407121569,0.032791153999,0.043589462252,0.055950615182,0.07135461232,0.091004007194,0.118408030316,0.168620704856,0.388241512013,6011275,2657.8585274799,micro,4.373492370185
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2003,income,1,2000 - 2022,2.15,0.15813786774,0.078338344905,0.052737416661,9.49916259942,6.309292634342,0.504363611296,0.007103074563,0.021590226875,0.034217039129,0.046632217139,0.059312294485,0.074573025427,0.094212909197,0.120862897124,0.169006977675,0.372489338387,6026849,2671.80508127033,micro,4.304646317171
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2004,income,1,2000 - 2022,2.15,0.114883629963,0.0508895712,0.031158450825,9.770070807057,6.522838405276,0.477990789651,0.010997470999,0.026425843313,0.038341860519,0.049248334336,0.060750232121,0.075189107445,0.094551635455,0.121357008477,0.166833938194,0.356304569141,6035655,2710.10118871727,micro,4.411419202638
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2005,income,1,2000 - 2022,2.15,0.112784552834,0.043047645005,0.024239637245,9.939193001409,6.592280228989,0.484723072583,0.012418617129,0.026083897209,0.037447311282,0.048455842255,0.059763594065,0.073647009605,0.091974113524,0.117927594164,0.164523367136,0.36775865363,6037817,2818.69744872465,micro,4.446140114494
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2006,income,1,2000 - 2022,2.15,0.076506427103,0.022080704285,0.00986146054,9.909886330288,6.794313974148,0.456893601262,0.017269667673,0.03056575423,0.041198506948,0.051784284011,0.062988291768,0.075357014514,0.09259365361,0.115003761541,0.15767474806,0.355564317646,6034436,2944.99369460475,micro,4.547156987074
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2007,income,1,2000 - 2022,2.15,0.050684903324,0.012749907347,0.004943374734,10.605003436533,7.201734230468,0.452175070368,0.019370361283,0.032490539719,0.042144280918,0.051880367424,0.062156828319,0.074657740943,0.090827652141,0.114278061372,0.155125400264,0.357068767616,6044131,3149.02575407772,micro,4.750867115234
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2008,income,1,2000 - 2022,2.15,0.077175079215,0.020374685864,0.008171409981,10.229624085744,6.715646865735,0.468856069389,0.017018108227,0.029348828535,0.039185450075,0.049199302599,0.059974397442,0.073248084369,0.091064236525,0.116484417314,0.163280195796,0.3611969791179999,6068099,3124.38829718506,micro,4.507823432868
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2009,income,1,2000 - 2022,2.15,0.074199602065,0.019879157213,0.007919137302,9.877307124261,6.80010890963,0.458248493715,0.017893697251,0.030753278672,0.041183386991,0.051262869582,0.062660928899,0.075152086291,0.090882820952,0.113755284752,0.156691438799,0.359764207812,6091188,2908.86017987953,micro,4.550054454815
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2010,income,1,2000 - 2022,2.15,0.063456345635,0.016144696847,0.006381939574,9.777095757045,6.970638568835,0.435132933164,0.019318303116,0.032130442247,0.042711259914,0.053516196855,0.0650310734,0.078519713549,0.09573000458,0.119246313072,0.161510477461,0.332286215807,6114034,2924.67349427659,micro,4.635319284418
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2011,income,1,2000 - 2022,2.15,0.053409294765,0.01249158561,0.004487625266,9.545180233038,6.854188732148,0.423179896844,0.021164143533,0.034687822765,0.044966671162,0.055336479073,0.066084114806,0.078580082337,0.095173185302,0.117497564491,0.159015498644,0.327494437888,6137349,2959.3392363196,micro,4.577094366074
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2012,income,1,2000 - 2022,2.15,0.046371475887,0.011159206515,0.00410323495,9.877458866134,7.205081451253,0.41828846349,0.021636817719,0.035626588257,0.045686209413,0.056174346852,0.066993812639,0.079511855423,0.095022864624,0.117564720764,0.155936370463,0.325846413846,6161289,3042.56263873042,micro,4.752540725626
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2013,income,1,2000 - 2022,2.15,0.036247289287,0.008648094347,0.003111246792,10.895280402031,7.76470180722,0.433586656915,0.021156129792,0.03426649901,0.044133366263,0.054359127551,0.065354192498,0.077229747917,0.0929543556,0.114233108801,0.154060009151,0.342253463417,6185642,3136.07372151334,micro,5.03235090361
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2014,income,1,2000 - 2022,2.15,0.034414844447,0.007627189986,0.002670656258,10.633108991629,7.733602972635,0.415594511693,0.022078136324,0.035612507945,0.045834303253,0.055884752004,0.067063487382,0.079551130887,0.095426754932,0.118480966182,0.158636509909,0.321431451182,6209526,3119.6117204902,micro,5.016801486318
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2015,income,1,2000 - 2022,2.15,0.023088478771,0.004769840495,0.001578212379,10.940515424027,8.078950673733,0.40551819978,0.023824988393,0.037326148329,0.047233858504,0.057329491551,0.068039524327,0.080415239238,0.096154826803,0.1179804376,0.153446470822,0.318249014433,6231066,3200.05276785706,micro,5.189475336867
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2016,income,1,2000 - 2022,2.15,0.026329819478,0.005886250184,0.002057502295,11.02674097709,8.388868491059,0.399785452891,0.022847006646,0.036609428849,0.047382170188,0.058266762533,0.06960980337,0.082660476127,0.098434447113,0.120486164734,0.157241249671,0.306462490769,6250510,3255.11105091724,micro,5.34443424553
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2017,income,1,2000 - 2022,2.15,0.021554992142,0.004739559869,0.001609812937,11.070998550781,8.630774940664,0.380071542381,0.024680586243,0.039309999832,0.049633714623,0.060393356497,0.072010022082,0.084751618197,0.100559990329,0.121368679518,0.155865735532,0.291426297147,6266654,3298.5840524615,micro,5.465387470332
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2018,income,1,2000 - 2022,2.15,0.018427663304,0.003883059162,0.001367162365,11.906972276493,9.23285636105,0.386105712007,0.02377232275,0.038291769406,0.049005802252,0.059670638747,0.071302062524,0.084144747356,0.099858296432,0.121459872488,0.158672298361,0.293822189683,6276342,3339.18095317237,micro,5.766428180525
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2019,income,1,2000 - 2022,2.15,0.014019151778,0.002837584686,0.000850877983,12.951726287232,9.886845388703,0.387787639152,0.024387325248,0.038653338906,0.049073116556,0.059319069724,0.070582506513,0.083054456148,0.098845885984,0.120316543265,0.157785501915,0.297982255741,6280217,3394.13688532349,micro,6.093422694351
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2021,income,1,2000 - 2022,2.15,0.035861859993,0.013886695211,0.007658570756,13.018802589597,10.26513381983,0.390107451881,0.019115877459,0.036798623891,0.048768860464,0.060262562088,0.072680806244,0.086018894662,0.10254631603,0.124007971338,0.159963124363,0.28983696346,6314167,3605.19212595316,micro,6.282566909915
Latin America & Caribbean,LAC,El Salvador,SLV,national,EHPM,national,2022,income,1,2000 - 2022,2.15,0.033633981754,0.013244012048,0.007583782961,13.103042753866,10.355628288745,0.387531736078,0.019258446928,0.037002326832,0.04940529136,0.060810661973,0.07277210053,0.086263258297,0.102522757467,0.124210421302,0.160693578034,0.287061157276,6336392,3686.60847093916,micro,6.327814144372
Europe & Central Asia,ECA,Serbia,SRB,national,LSMS,national,2002,consumption,0,2002,2.15,0.001279984846,0.000253929213,6.5406672e-05,16.38329970263,13.488882625316,0.327437534145,0.032203094244,0.047575593212,0.057725035275,0.067203626832,0.077174051192,0.088463095919,0.101467542517,0.118413598756,0.147721423673,0.26205293838,7496522,2764.13257877929,micro,7.894441312658
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2003,consumption,1,2003 - 2019,2.15,0.003804614564,0.001199865429,0.000539622869,14.633917435052,12.135207522688,0.328289770297,0.031338028324,0.046890199915,0.057046007972,0.067209494964,0.077263555153,0.088395660753,0.102671441174,0.120103861285,0.149192344522,0.259889405937,7480591,2844.65388609251,micro,7.217603761344
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2004,consumption,1,2003 - 2019,2.15,0.007966684778,0.001964438474,0.000717548811,13.689799654776,10.875743587256,0.354736495859,0.029232715987,0.043712779542,0.053598843018,0.063385035036,0.073328879808,0.085437585049,0.100111851302,0.120862279351,0.151442967765,0.278887063141,7463157,3213.20198784691,micro,6.587871793628
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2005,consumption,1,2003 - 2019,2.15,0.007877403098,0.002150211505,0.000854158411,14.626739950514,11.673666688792,0.364604233162,0.0266395163,0.041957372753,0.05284460514,0.063643489969,0.073891206901,0.08521230117,0.099519062368,0.119220878776,0.149760731895,0.287310834728,7440769,3299.03069833994,micro,6.986833344396
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2006,consumption,1,2003 - 2019,2.15,0.004705285802,0.000910923804,0.00025819943,13.725324484757,11.739092188938,0.297294789686,0.034261348235,0.051064994013,0.061357734494,0.071767837187,0.081127710879,0.091081361493,0.103579536656,0.120851790251,0.147238680519,0.237669006271,7411569,3660.9876981397,micro,7.019546094469
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2007,consumption,1,2003 - 2019,2.15,0.003693090264,0.000832405294,0.000308908351,13.856192465526,11.997519208615,0.287066993297,0.035789647323,0.05280860622,0.063151316322,0.072537219438,0.081475423173,0.091760581389,0.104616371708,0.120208357238,0.145726348304,0.231926128887,7381579,3958.16372929226,micro,7.148759604308
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2008,consumption,1,2003 - 2019,2.15,0.001119860227,0.000272968958,0.000152732526,14.112626537416,12.286691656754,0.275614211377,0.038828636856,0.054012394208,0.064244379919,0.073032520499,0.082197712737,0.092468659289,0.104657008468,0.120296546305,0.145708584316,0.224553557403,7350222,4153.65398892837,micro,7.293345828377
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2009,consumption,1,2003 - 2019,2.15,0.00144501787,0.000252249213,4.8423484e-05,13.890447873078,12.238812119855,0.279741492772,0.036693134672,0.053401804668,0.06352626755,0.072711842513,0.082696492941,0.09319638175,0.105630524591,0.121292077458,0.145969732487,0.224881741371,7320807,4030.82098101372,micro,7.269406059927
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2010,consumption,1,2003 - 2019,2.15,0.000977794028,0.000138402303,2.4802338e-05,13.446086487844,11.631813361875,0.290166052713,0.035204838156,0.051265275879,0.061749458257,0.072306320068,0.082143850151,0.091733973947,0.104862152273,0.122136810608,0.148787397979,0.229809922681,7291436,4022.36840872065,micro,6.965906680938
Europe & Central Asia,ECA,Serbia,SRB,national,EU-SILC,national,2012,income,2,2012 - 2021,2.15,0.053401909662,0.027533880549,0.019393306674,14.210297478774,11.562959996382,0.398876073741,0.013435006749,0.0339851118,0.047963051254,0.060801012517,0.074100918823,0.088639446394,0.104979630831,0.126929055095,0.162761607504,0.286405159033,7199077,4061.20175129848,micro,6.931479998191
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2013,consumption,1,2003 - 2019,2.15,0.002254790051,0.000326568977,7.7564238e-05,13.328530005818,11.613236874757,0.290171137841,0.035275937557,0.051440947189,0.061926245532,0.07185092661,0.081925016585,0.092485587514,0.104774870808,0.121293128952,0.148828392011,0.230198947243,7164132,4012.09138399525,micro,6.956618437378
Europe & Central Asia,ECA,Serbia,SRB,national,EU-SILC,national,2013,income,2,2012 - 2021,2.15,0.058431944898,0.030450114548,0.021706614193,13.020958620489,10.795996452713,0.394459914434,0.01331765549,0.033682242497,0.048294256024,0.061337406517,0.075430116691,0.090303201979,0.107208797771,0.127720463626,0.160988685675,0.28171717373,7164132,4012.09138399525,micro,6.547998226356
Europe & Central Asia,ECA,Serbia,SRB,national,EU-SILC,national,2014,income,2,2012 - 2021,2.15,0.069231503718,0.040563191204,0.030009058469,13.117773544677,10.865507939398,0.404375885049,0.010920830266,0.03221330796,0.047051732471,0.060708789733,0.074787167871,0.090758155051,0.107241629156,0.128568530158,0.161667908865,0.28608194847,7130576,4026.98643169711,micro,6.582753969699
Europe & Central Asia,ECA,Serbia,SRB,national,HBS,national,2015,consumption,1,2003 - 2019,2.15,0.000717190551,0.000247817134,0.000121107732,15.033198566508,13.013253811276,0.285157360862,0.036826651058,0.052943395852,0.063052996437,0.072341393876,0.081700937608,0.091772174706,0.104269733328,0.120463515941,0.145321272383,0.231307928811,7095383,4021.20079555049,micro,7.656626905638
Europe & Central Asia,ECA,Serbia,SRB,national,EU-SILC,national,2015,income,2,2012 - 2021,2.15,0.066467104505,0.037599547636,0.027890362467,13.464573363529,10.994128102557,0.404618437168,0.011338515109,0.032838436232,0.047721875241,0.061315021794,0.075321351847,0.089463030061,0.105561486255,0.127116930472,0.157554076587,0.291769276402,7095383,4021.20079555049,micro,6.647064051278
