country_code,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_year,survey_coverage,reporting_level
SVN,income,EU-SILC,3,2004 - 2021,2.15,9.1577446e-05,6.3964619e-05,4.4677731e-05,0.249332595298,2048583,11574.3621873672,micro,18.882428082402,2010,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.248680336815,2052843,11641.970887566,micro,18.781268105979,2011,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.000262544466,4.2680512e-05,6.938353e-06,0.255855022618,2057159,11363.105448564,micro,17.991581815093,2012,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.00021756855,9.9987648e-05,4.606071e-05,0.26241104376,2059953,10901.0006547362,micro,17.845056155475,2013,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.25657534661,2061980,11067.1206981283,micro,18.273069827313,2014,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,4.8529581e-05,1.7132232e-05,6.048133e-06,0.254084645515,2063531,11283.1297747897,micro,18.434172988884,2015,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.247579359421,2065042,11776.4096939732,micro,18.996398741602,2016,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.242193073481,2066388,11992.7200603532,micro,19.352412057838,2017,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.246333645039,2073894,12370.1458189373,micro,20.319807652465,2018,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.243842324377,2088385,12955.2238393119,micro,20.900417747473,2019,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.240315284702,2102419,12034.1929417868,micro,21.806824783446,2020,national,national
SVN,income,EU-SILC,3,2004 - 2021,2.15,0.0,0.0,0.0,0.242822799441,2108079,13234.2653846475,micro,22.870363638031,2021,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.004989867083,0.002779178105,0.002053702771,0.242836947699,8192437,13932.8026478826,micro,13.826055599197,1975,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.002496805801,0.002106847832,0.001777794567,0.229235732806,8320503,14471.3936300435,micro,14.849515513226,1981,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.00246255298,0.000606847877,0.000149545756,0.23057626991,8397804,16259.2788243678,micro,15.50898128431,1987,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.002435131992,0.000371615284,5.6710651e-05,0.249087334636,8668067,16054.350590909,micro,18.02434686636,1992,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.002472491256,0.001349118665,0.000736148678,0.25236505599,8826939,15731.0385593841,micro,17.325323698082,1995,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.0,0.0,0.0,0.269600590214,8872109,18619.2853088906,micro,19.075664043226,2000,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.002486778086,0.000837386491,0.000281977768,0.265453598872,8895960,18726.1831026339,micro,19.661886290015,2001,national,national
SWE,income,HIS-LIS,1,1975 - 2002,2.15,0.0,0.0,0.0,0.262169060529,8924958,19087.8393194951,micro,20.287867968356,2002,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.003237096254,0.002283285988,0.001795799905,0.252685449118,8958229,19329.0380344008,micro,19.31373175623,2003,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.003971720309,0.002971620964,0.002500869498,0.261401507628,8993531,19807.0360826303,micro,19.435093441649,2004,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.010845831375,0.007340193041,0.005942600637,0.268211129518,9029572,20349.7491803579,micro,19.899811750382,2005,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.003643826275,0.002384707988,0.001874972546,0.263512545929,9080505,20841.3567458382,micro,20.802040461025,2006,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.004108391675,0.003101853119,0.002612186666,0.271141765247,9148092,21512.3498931971,micro,21.798010797052,2007,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.005764024705,0.004260255915,0.00352802836,0.281192082166,9219637,21434.7830986804,micro,22.23709615066,2008,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.004580159045,0.002955268202,0.002341554086,0.273398752012,9298515,21473.5677450694,micro,22.607924982314,2009,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.005474091966,0.003538321735,0.002870850967,0.277361860541,9378126,22178.9438735428,micro,22.898735738504,2010,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.006156512956,0.003749120185,0.002883243207,0.276052635302,9449213,22450.2190410055,micro,23.188487756704,2011,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.004570021289,0.003298607778,0.002666008147,0.276438969665,9519374,22447.7410438275,micro,23.605143540684,2012,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.006508714427,0.004818802776,0.003873973206,0.288227911975,9600379,22657.5304906043,micro,23.981526069098,2013,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.004743335408,0.003152801595,0.00236880678,0.283886589185,9696110,23079.655973323,micro,24.59511978039,2014,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.005691550979,0.002674797657,0.001828250172,0.292096875025,9799186,23733.2902484686,micro,25.171382445596,2015,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.002614526538,0.001989596962,0.001650004113,0.295612140866,9923085,23976.2075302282,micro,25.55780641708,2016,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.002483499564,0.001386717602,0.00094882127,0.287741411713,10057698,24271.9162497686,micro,25.574814243442,2017,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.007255068331,0.005652710262,0.004743805226,0.29971605801,10175214,24435.3157781634,micro,25.798750837498,2018,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.003165186117,0.002177968019,0.001792676758,0.293046497369,10278887,24363.0691972701,micro,26.434358479372,2019,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.003890895303,0.002776380443,0.002278372996,0.288706274369,10353442,23421.4764766768,micro,27.056412469106,2020,national,national
SWE,income,EU-SILC,2,2003 - 2021,2.15,0.006292846711,0.004388829426,0.003556808451,0.297653847991,10415811,24753.8384370764,micro,26.915233473666,2021,national,national
SWZ,consumption,HIES,0,1994,2.15,0.85444,0.551280657119,0.402367628425,0.586335602659,953600,926.163030424279,group,2.15,1994,national,national
SWZ,consumption,HIES,1,2000 - 2016,2.15,0.561333828055,0.225454972792,0.115069310085,0.53113520225,1040524,1772.71553291799,micro,2.15,2000,national,national
SWZ,consumption,HIES,1,2000 - 2016,2.15,0.493256040941,0.208559198,0.113952101603,0.514411525488,1096144,2155.08883320982,micro,2.241613455284,2009,national,national
SWZ,consumption,HIES,1,2000 - 2016,2.15,0.360798469645,0.127576763918,0.061862858909,0.545797936695,1144031,2326.61734861799,micro,2.626865150671,2016,national,national
SYC,consumption,HES,0,1999,2.15,0.007582650895,0.001483436356,0.000439530326,0.427766910392,80857,3906.52145967082,micro,8.431914522302,1999,national,national
SYC,consumption,HBS,1,2006,2.15,0.003724819561,0.000744513283,0.00016669592,0.427676165845,84786,3591.5211997218,micro,7.734396598433,2006,national,national
SYC,income,HBS,2,2013 - 2018,2.15,0.012360591944,0.004787601097,0.002800516611,0.468220614316,89949,3791.49966037044,micro,9.119825306663,2013,national,national
SYC,income,HBS,2,2013 - 2018,2.15,0.005110040076,0.00112979422,0.000337807655,0.32125319711,96831,5448.09273633656,micro,10.898982237187,2018,national,national
SYR,consumption,HIES,0,1996 - 2003,2.15,0.023783546755,0.003832726988,0.001037648266,0.351693821942,15005216,1930.44224569103,micro,4.040910672627,1996,national,national
SYR,consumption,HIES,0,1996 - 2003,2.15,0.010559966762,0.001537014332,0.000381823652,0.375146032001,17847681,1801.0196062907,micro,4.647773353328,2003,national,national
SYR,consumption,HIES,1,2006 - 2009,2.15,0.01786,0.000780647754,4.5548988e-05,0.401472513171,20486935,1903.60847278665,group,4.772351339023,2006,national,national
SYR,consumption,HIES,1,2006 - 2009,2.15,0.01225,0.000360020158,1.4122754e-05,0.403947758782,21827220,2144.55861811658,group,4.710780035643,2009,national,national
SYR,consumption,HNAP,2,2022,2.15,0.24835932443,0.059360535568,0.02134743585,0.266280069882,22125249,,micro,2.62956642175,2022,national,national
TCD,consumption,ECOSIT-II,0,2003 - 2011,2.15,0.577902445698,0.231430440666,0.118465211621,0.398096130259,9196366,,micro,2.15,2003,national,national
TCD,consumption,ECOSIT-III,0,2003 - 2011,2.15,0.366167267468,0.143156343111,0.07539322805,0.433197563241,12317730,534.21452247859,micro,2.568568262831,2011,national,national
TCD,consumption,EHCVM,1,2018 - 2022,2.15,0.308829425857,0.084165904652,0.0325532305,0.374991544579,15865538,500.729864945045,micro,2.589697401463,2018,national,national
TCD,consumption,EHCVM,1,2018 - 2022,2.15,0.308452352715,0.084651886821,0.033917102097,0.373574987884,17723315,465.808780638412,micro,2.703334470006,2022,national,national
TGO,consumption,QUIBB,0,2006 - 2015,2.15,0.609691553986,0.249264702038,0.128403314231,0.422112554438,5874240,497.95083696876,micro,2.15,2006,national,national
TGO,consumption,QUIBB,0,2006 - 2015,2.15,0.58887207593,0.26675787166,0.151077591996,0.460121895657,6748672,560.610416020785,micro,2.15,2011,national,national
TGO,consumption,QUIBB,0,2006 - 2015,2.15,0.546921615153,0.234590397092,0.129720775307,0.430230904572,7473229,596.812264854611,micro,2.15,2015,national,national
TGO,consumption,EHCVM,1,2018 - 2021,2.15,0.284347965949,0.085312738359,0.035975514384,0.425342369724,8131137,622.945532379535,micro,2.752622675285,2018,national,national
TGO,consumption,EHCVM,1,2018 - 2021,2.15,0.265918292541,0.071441970819,0.02747539281,0.378580048835,8773267,676.724737568618,micro,2.750569348008,2021,national,national
THA,consumption,SES,0,1981 - 1988,2.15,0.22728,0.058302495865,0.019734436788,0.45216819912,46727292,952.738909186782,group,3.046935884852,1981,national,national
THA,consumption,SES,0,1981 - 1988,2.15,0.17636,0.032356782568,0.007849095527,0.438385945587,53410965,1188.73542904754,group,3.137348239849,1988,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.123450107793,0.025394286114,0.008075928666,0.452656486304,55228410,1443.09374375125,micro,3.258465703082,1990,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.089950076357,0.017018403093,0.004987123066,0.478579578495,56939020,1603.97437631315,micro,3.578058897871,1992,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.045039864734,0.008025684095,0.002213302309,0.434702117611,58610010,1822.4882501855,micro,3.950077657765,1994,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.030861951907,0.005295709883,0.001400558887,0.429049213592,60211096,2017.58914150949,micro,4.228079259961,1996,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.021752708889,0.003617298234,0.000968447039,0.414557946833,61745217,1741.87104902206,micro,4.297837389182,1998,national,national
THA,consumption,SES,1,1990 - 1999,2.15,0.039505311717,0.006043135151,0.001427240023,0.430915874967,62442651,1792.44956156211,micro,4.084864184416,1999,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.039674914099,0.00643444242,0.001719699679,0.42833667834,63066603,1899.60780351875,micro,4.052520663957,2000,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.017592948811,0.003262638091,0.001069627261,0.419444959326,64222580,2098.30143336219,micro,4.527211268034,2002,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.011857114285,0.001938705806,0.000558745744,0.425403126403,65311166,2379.43572446476,micro,4.95793112009,2004,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.009298751235,0.001673873267,0.000450144275,0.418190338758,66319525,2510.08374576987,micro,5.504123948434,2006,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.005416959544,0.00081434905,0.00020101388,0.397615164325,66826754,2520.71574221168,micro,5.611822344263,2007,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.003044686571,0.000384524923,8.7130392e-05,0.402882739242,67328239,2572.83114949551,micro,5.826408155177,2008,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.002472266013,0.000397307511,0.000100214383,0.396012638251,67813654,2531.44493436035,micro,6.070931062663,2009,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.002652382179,0.000288091054,5.5608928e-05,0.394027714251,68270489,2651.57747378658,micro,6.189021481368,2010,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.000715615313,0.000113845315,2.8271209e-05,0.374590334,68712846,2682.82279819952,micro,6.414175045091,2011,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.001153205164,0.000173612915,5.3480048e-05,0.392566691803,69157023,2861.05146458899,micro,6.714967232718,2012,national,national
THA,consumption,SES,2,2000 - 2013,2.15,0.000608218954,7.9280498e-05,1.479803e-05,0.378471081714,69578602,2870.84754676629,micro,6.881303454628,2013,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000902582538,9.0161215e-05,1.926695e-05,0.370326640457,69960943,2870.38201377473,micro,6.95965081868,2014,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.00046537519,0.000126474116,6.1577627e-05,0.359873327473,70294397,2931.16337597618,micro,7.32000196819,2015,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000361475018,7.0148152e-05,1.7463646e-05,0.368906279354,70607037,3002.25369750032,micro,7.247142263978,2016,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000371267912,6.1923823e-05,1.2066206e-05,0.363828048048,70898202,3082.25012832965,micro,7.39388259415,2017,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000321339551,5.6781028e-05,1.5581373e-05,0.364121733585,71127802,3212.83105838532,micro,7.292857932594,2018,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000950376014,0.000249922958,8.5388787e-05,0.348557219988,71307763,3331.81660604293,micro,7.419721480774,2019,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.00046665338,0.000110740066,2.9835735e-05,0.349858159256,71475664,3298.02263300766,micro,7.59457616044,2020,national,national
THA,consumption,SES,3,2014 - 2021,2.15,0.000139721865,3.4704022e-05,1.519956e-05,0.349238724919,71601103,3311.78285493747,micro,7.613852858654,2021,national,national
TJK,consumption,TLSS,0,1999 - 2015,2.15,0.619624038735,0.211882736616,0.098807241923,0.295348610808,6189565,454.984026496313,micro,2.15,1999,national,national
TJK,consumption,TLSS,0,1999 - 2015,2.15,0.367497590912,0.105073172026,0.042207364487,0.32719719192,6672492,619.112420669978,micro,2.438823468382,2003,national,national
TJK,consumption,HBS,1,2004,2.15,0.213581609363,0.049536922069,0.017639451178,0.336019493376,6801204,646.574144305753,micro,2.842346179427,2004,national,national
TJK,consumption,TLSS,0,1999 - 2015,2.15,0.127974719356,0.044741140703,0.024794498767,0.321820132312,7188391,722.95213270011,micro,3.162035205307,2007,national,national
TJK,consumption,TLSS,0,1999 - 2015,2.15,0.067921155521,0.013575364885,0.004068996219,0.30774954438,7468596,767.183359387478,micro,3.505164410406,2009,national,national
TJK,consumption,HSITAFIEN,0,1999 - 2015,2.15,0.06114529141,0.014482666304,0.005258522483,0.339955907541,8524063,691.233308846814,micro,3.817417053764,2015,national,national
TKM,consumption,LSMS,0,1998,2.15,0.431151055409,0.146533607429,0.068121505785,0.408069274032,4431517,,micro,2.349400421114,1998,national,national
TLS,consumption,TLSS,0,2001 - 2014,2.15,0.409124910254,0.122792999859,0.050741413001,0.359352922225,893001,951.366347854034,micro,2.389338704708,2001,national,national
TLS,consumption,TLSLS,0,2001 - 2014,2.15,0.408780765541,0.100890994252,0.034880233907,0.278233159285,1019362,717.615822445804,micro,2.346831617026,2007,national,national
TLS,consumption,TLSLS,0,2001 - 2014,2.15,0.244430771373,0.051264774237,0.015900497927,0.286529263597,1184830,793.55873838441,micro,2.598459757134,2014,national,national
TON,consumption,HIES,0,2000,2.15,0.030948093886,0.007430083547,0.002752277031,0.376901759849,103058,,micro,5.649940972772,2000,national,national
TON,consumption,HIES,1,2009 - 2015,2.15,0.012616101767,0.003027350447,0.001060447137,0.37496487843,107144,,micro,5.266508008653,2009,national,national
TON,consumption,HIES,1,2009 - 2015,2.15,0.017910178269,0.003744535065,0.001112703842,0.335213040675,106122,4273.436929170775,micro,4.655431007436,2015,national,national
TON,consumption,HIES,2,2021,2.15,0.000192155887,1.604995e-06,1.3406e-08,0.270957647994,106017,,micro,6.12999320508,2021,national,national
TTO,income,SLC,0,1988,2.15,0.0,0.0,0.0,0.42601311062,1244633,,group,8.101638738965,1988,national,national
TTO,income,PHC,1,1992,2.15,0.01343,0.00078089195,6.0633374e-05,0.401854507123,1285502,,group,6.212288740404,1992,national,national
TUN,consumption,HBCS,0,1985 - 1990,2.15,0.12954,0.028049529052,0.00813882356,0.43433757281,7476092,969.502314777917,group,3.625818503996,1985,national,national
TUN,consumption,HBCS,0,1985 - 1990,2.15,0.0929,0.018492098678,0.004950263857,0.401022369042,8440023,966.649709392146,group,4.003513479912,1990,national,national
TUN,consumption,LSS,1,1995 - 2000,2.15,0.09751,0.018068378155,0.004480782212,0.41657296395,9294102,1041.86155960628,group,3.95667678955,1995,national,national
TUN,consumption,LSS,1,1995 - 2000,2.15,0.04318,0.004412660809,0.00060314879,0.408094775741,9893316,1239.1240377197,group,4.505400397039,2000,national,national
TUN,consumption,NSHBCSL,2,2005 - 2021,2.15,0.025680616777,0.005180447326,0.001726871992,0.377333824682,10420716,1560.66084378662,micro,5.030452730316,2005,national,national
TUN,consumption,NSHBCSL,2,2005 - 2021,2.15,0.014960225431,0.002808227704,0.000840052649,0.358082561394,10951423,2472.8974651106,micro,5.833180502503,2010,national,national
TUN,consumption,NSHBCSL,2,2005 - 2021,2.15,0.001400615474,0.000173663883,4.0404525e-05,0.32815882497,11611491,2804.50427074764,micro,6.837823839668,2015,national,national
TUN,consumption,NSHBCSL,2,2005 - 2021,2.15,0.002737336215,0.000668600746,0.000278441275,0.337164263054,12284375,2846.01649273216,micro,7.117029025989,2021,national,national
TUR,consumption,HICES,0,1987 - 1994,2.15,0.00877,0.000208552575,6.620463e-06,0.410341283463,51250152,3276.82412536654,group,4.929837410216,1987,national,national
TUR,consumption,HICES,0,1987 - 1994,2.15,0.02571,0.001960699898,0.000199883392,0.413152012392,58310245,3527.87644534836,group,5.049672951686,1994,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.021044151327,0.00287081477,0.000550746961,0.413963778172,65988663,3952.73290722281,micro,5.35508756286,2002,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.038555895881,0.007778370243,0.002211048665,0.42184338121,66867327,4217.91001437241,micro,5.078367602269,2003,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.020136497809,0.002845883001,0.000541944345,0.41287508,67785075,4558.61502727534,micro,6.200767100264,2004,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.023406664505,0.004279404303,0.00138169789,0.426146562963,68704715,4781.54525920197,micro,6.40274698558,2005,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.01770227048,0.002747917956,0.000584490697,0.396474126565,69601333,4893.08773268794,micro,6.681839310618,2006,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.013053388576,0.001416126168,0.000209688991,0.38442798971,70158112,5110.36375730696,micro,7.073011804653,2007,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.005649478248,0.001649285412,0.000719081583,0.390205399695,71051678,5060.31311405948,micro,7.722775865999,2008,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.007203899924,0.000512756328,5.0575075e-05,0.389653091389,72039206,4808.45241614137,micro,7.566033071007,2009,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.007737691509,0.000854253051,0.000126484509,0.387850803086,73142150,5247.90582115123,micro,7.611640636637,2010,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.001295274132,8.6149521e-05,6.587689e-06,0.400393547904,74223629,5802.86736598494,micro,8.02675388125,2011,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.00093060849,4.1226892e-05,2.384371e-06,0.401689368908,75175827,5909.16656377524,micro,8.227433141208,2012,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.002981053422,0.000506586778,0.000154771001,0.401784978895,76147624,6273.46490006244,micro,8.606144016827,2013,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.002046825789,0.000292885616,6.952354e-05,0.412365629209,77181884,6382.90250944128,micro,8.684890605272,2014,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.002123728563,0.000557785308,0.000228855221,0.428544576575,78218479,6632.38544470421,micro,8.443994804876,2015,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.002027169839,0.000331341622,7.5578182e-05,0.41873704771,79277962,6791.31394470258,micro,8.994604093727,2016,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.001386472517,0.000149797481,2.2436037e-05,0.414056667367,80312698,7101.06243387741,micro,9.182115104949,2017,national,national
TUR,income,SILC-C,2,2017 - 2021,2.15,0.003005606067,0.000874870925,0.000411524619,0.435317383254,80312698,7101.06243387741,micro,9.772778059249,2017,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.00040396954,8.3232964e-05,2.0503897e-05,0.418775203428,81407204,7051.85141108598,micro,9.295875785343,2018,national,national
TUR,income,SILC-C,2,2017 - 2021,2.15,0.003543926954,0.001050705346,0.000528597057,0.424414642835,81407204,7051.85141108598,micro,10.109240829274,2018,national,national
TUR,consumption,HICES,1,2002 - 2019,2.15,0.003606097893,0.000477386734,9.8144093e-05,0.419091086781,82579440,7056.3083935561,micro,9.24239994508,2019,national,national
TUR,income,SILC-C,2,2017 - 2021,2.15,0.004515412574,0.001300961209,0.000614908964,0.438338201324,82579440,7056.3083935561,micro,10.08306077908,2019,national,national
TUR,income,SILC-C,2,2017 - 2021,2.15,0.004708985268,0.001479627988,0.000762950527,0.430450458006,83384680,7213.44320207787,micro,10.232376698321,2020,national,national
TUR,income,SILC-C,2,2017 - 2021,2.15,0.004428646491,0.00146814256,0.000717961465,0.443648425927,84147318,8247.37450661546,micro,10.933563341069,2021,national,national
TUV,consumption,HIES,0,2010,2.15,0.036253518625,0.005110641855,0.000978284028,0.391390333816,10550,,micro,4.284227200464,2010,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.299694824539,18029236,,micro,8.116862494423,1981,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.297079558162,19411208,,micro,10.457782876129,1986,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.299678021218,20503313,,micro,16.602129130045,1991,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.004988106736,0.002351611979,0.001941768211,0.313238711246,21258039,,micro,19.274647307929,1995,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.30822106391,21600151,,micro,20.196571377804,1997,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.311114764282,22172529,,micro,21.089656061345,2000,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.321795849793,22722559,,micro,20.826941430452,2005,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.32124568072,22901897,,micro,19.839667619062,2007,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.002410054103,7.8341022e-05,2.546547e-06,0.332133256866,23138381,,micro,18.543153401854,2010,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.32487385198,23344213,,micro,18.854138318511,2013,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.314486362511,23508362,,micro,20.224847315516,2016,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.317546923911,23552470,,micro,20.730753343101,2017,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.316336751638,23574274,,micro,20.857866896752,2018,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.311919210271,23591031,,micro,21.405010655338,2019,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.312310226385,23583823,,micro,22.435234574027,2020,national,national
TWN,income,FIDES-LIS,0,1981 - 2021,2.15,0.0,0.0,0.0,0.315663759061,23487509,,micro,22.240083340906,2021,national,national
TZA,consumption,HBS,0,1991,2.15,0.69288864147,0.27952823123,0.144664518633,0.352756848006,27525537,356.712005615234,micro,2.15,1991,national,national
TZA,consumption,HBS,1,2000 - 2018,2.15,0.840353302182,0.435635614024,0.264799700289,0.372666866126,34777456,424.870727539063,micro,2.15,2000,national,national
TZA,consumption,HBS,1,2000 - 2018,2.15,0.56240711267,0.209906536635,0.104062482906,0.402770238158,41716497,517.824951171875,micro,2.15,2007,national,national
TZA,consumption,HBS,1,2000 - 2018,2.15,0.44655463141,0.133369296795,0.054444349548,0.377831494611,47471012,591.629943847656,micro,2.307548678008,2011,national,national
TZA,consumption,HBS,1,2000 - 2018,2.15,0.449493228434,0.136232759041,0.056094111506,0.404912299518,57944570,601.222045898438,micro,2.315377720761,2017,national,national
UGA,consumption,HBS,0,1989,2.15,0.586890000001,0.261543824681,0.148712393208,0.44362716943,17028543,312.861041982678,group,2.15,1989,national,national
UGA,consumption,NIHS,1,1992 - 1999,2.15,0.651054524065,0.266415304509,0.140422507378,0.414235064433,18953994,323.534598263754,micro,2.15,1992,national,national
UGA,consumption,NIHS,1,1992 - 1999,2.15,0.639464518726,0.252503340007,0.127135002032,0.390428766953,21375044,389.914895398908,micro,2.15,1996,national,national
UGA,consumption,NIHS,1,1992 - 1999,2.15,0.679451884216,0.290918676431,0.157183988517,0.429976751122,23687044,419.190740819962,micro,2.15,1999,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.6602674571,0.272315944355,0.142038961148,0.451698387231,25836562,435.012159906164,micro,2.15,2002,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.573395505208,0.219120234187,0.108407295398,0.429443390123,28219378,464.513906591018,micro,2.15,2005,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.458986360582,0.152770391104,0.07009105116,0.441904333918,31784203,586.549106906782,micro,2.301593623854,2009,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.375440442557,0.112948562026,0.048886064086,0.41009575972,34723418,628.334319183857,micro,2.467352730139,2012,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.428615757172,0.137877481298,0.060033360865,0.427535029367,39437692,638.74728165533,micro,2.369565180088,2016,national,national
UGA,consumption,UNHS,2,2002 - 2019,2.15,0.421156323829,0.135808539912,0.060721239433,0.427026425426,43880619,679.315285934754,micro,2.387655715494,2019,national,national
UKR,consumption,HS,0,1992 - 1993,2.15,0.039067446278,0.009298587711,0.003393502988,0.297088413669,52150400,879.134216308594,micro,4.316629751999,1992,national,national
UKR,consumption,HS,0,1992 - 1993,2.15,0.019460162104,0.003984905408,0.001448434128,0.289269836021,52179200,650.541809082031,micro,4.276389812618,1993,national,national
UKR,consumption,HIES,1,1995,2.15,0.07896,0.014545460783,0.003614499458,0.392310168095,51512800,590.343872070313,group,4.049615535778,1995,national,national
